outcome,recency<0.33q,recency>0.66q,0.33q<=recency<=0.66q,lifetime<0.33q,lifetime>0.66q,0.33q<=lifetime<=0.66q,bigstoreshare<0.33q,bigstoreshare>0.66q,0.33q<=bigstoreshare<=0.66q,sum0<0.33q,sum0>0.66q,0.33q<=sum0<=0.66q,treatment,treat1,treat2,numbasket0,sum0,avgcart<0.33q,avgcart>0.66q,0.33q<=avgcart<=0.66q
True,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,233,252006.33,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,88,22723.24,1,0,0
True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,47,42285.24,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,71,31797.78,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,207,63381.97,1,0,0
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,65,13267.97,1,0,0
True,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,4,2409.0,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,47,17026.46,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,158,206842.19,0,1,0
True,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,161,21423.56,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,38,29294.55,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,100,56595.82,0,0,1
False,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,95,16346.44,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,203,81384.63,0,0,1
True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,52,24616.82,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,6,3282.94,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,45,19214.29,0,0,1
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,122,174983.08,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,23,10141.18,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,108.2,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,41,28795.8,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,55,56977.61,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5,1455.38,1,0,0
False,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,26,9953.61,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,7,1436.2,1,0,0
True,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,79,31719.61,0,0,1
True,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,1342.53,0,0,1
True,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,86,37606.8,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,350,475812.08,0,1,0
True,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,12,4944.36,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,133,55742.19,0,0,1
False,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,146,36299.12,1,0,0
False,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,3,2388.36,0,1,0
True,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,4,952.90001,1,0,0
True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,75,79243.76,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,7,2028.87,1,0,0
True,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,32,9207.91,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,50,21272.31,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,454.7,0,0,1
False,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,5,709.71,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,20,6231.05,1,0,0
True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,91,21599.32,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,333,136493.07,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,20.4,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,650.1,1,0,0
False,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,110,33779.57,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,161,176156.96,0,1,0
False,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,7,1266.8,1,0,0
True,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,8,7875.2901,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,97,84935.22,0,1,0
True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,24,24884.97,0,1,0
True,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,9,5689.04,0,1,0
False,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,15,3586.1799,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,2,1082.5,0,0,1
True,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,309.6,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,81,21449.68,1,0,0
True,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,20,10409.13,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,46,43346.25,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,113,63189.12,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,234.8,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,2417.59,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,8,3189.66,0,0,1
True,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,117,91672.52,0,1,0
True,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,72,24589.2,0,0,1
True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,173,141773.07,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,74,22869.53,1,0,0
False,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,4,910.3,1,0,0
True,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,799.19997,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,183,102087.29,0,0,1
False,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,33,11920.72,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,10,7022.85,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,215,230003.42,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,3,3328.22,0,1,0
False,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,14,1999.9,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,14,5547.44,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,5,3581.41,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,238,120039.83,0,0,1
True,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,161,58256.91,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,41,18186.98,0,0,1
True,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,8,6636.78,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,64,38956.7,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,116,57123.07,0,0,1
True,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,22,3493.13,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,125,84151.76,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,62,12171.76,1,0,0
False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,34,10913.66,1,0,0
True,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,73,25936.36,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,29,19781.83,0,1,0
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,301,42433.57,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,250,109693.76,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,153,23934.01,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,30,55162.95,0,1,0
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,81,39728.25,0,0,1
True,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,20,15358.31,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,65,18662.85,1,0,0
True,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,8,15296.65,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,160,102475.02,0,1,0
True,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,29,16896.04,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,243,146205.53,0,1,0
True,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,129,149611.04,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,6,1665.11,1,0,0
True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,50,30897.62,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,85,107538.44,0,1,0
True,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,21,14626.03,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,152,42964.92,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,316,132879.88,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,257,91360.42,0,0,1
True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,36,20809.46,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,89,32505.31,0,0,1
False,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,194,220251.89,0,1,0
True,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,57,19266.06,0,0,1
True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,13,16592.81,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,180,37450.79,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,13,6143.1699,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,4,1343.73,1,0,0
True,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,63,8682.4499,1,0,0
False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,60,28759.36,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,236,75028.3,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,94,46617.24,0,0,1
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,120,141421.89,0,1,0
True,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,90,33347.0,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,8,1384.57,1,0,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,276,80241.69,1,0,0
True,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,120,95604.2,0,1,0
True,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,19,9175.12,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,141,28125.66,1,0,0
True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,82,30302.61,0,0,1
False,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,78,115399.74,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,89,58177.05,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,74,63924.2,0,1,0
False,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,30,18823.72,0,1,0
False,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,26,10164.85,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,73,23466.55,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,350,113549.43,1,0,0
True,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,45,51484.08,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,129,67793.17,0,0,1
False,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,34,8460.25,1,0,0
True,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,53,8392.19,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1104.91,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,17,5812.63,0,0,1
True,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,41,27936.22,0,1,0
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,16,3097.6,1,0,0
False,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,39,34438.94,0,1,0
True,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,25,37961.65,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9,2630.13,1,0,0
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,51,14765.98,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,21,13141.42,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,112,100078.38,0,1,0
False,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,26,11465.75,0,0,1
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,78,33372.53,0,0,1
True,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,70,40440.83,0,0,1
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,25.299999,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,130,78478.47,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1242.52,0,1,0
True,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,134,37025.75,1,0,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,14,4942.98,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,216,76996.59,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,872.7,0,1,0
True,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,13,4104.44,1,0,0
False,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,12,2417.48,1,0,0
True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,43,30239.86,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,170,80444.71,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,325,258512.06,0,1,0
True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,13,10398.65,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,106,49039.0,0,0,1
False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,85,74259.58,0,1,0
True,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,19,2776.09,1,0,0
True,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,26,5537.42,1,0,0
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,144,74801.96,0,0,1
True,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,52,17770.19,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,246,55364.99,1,0,0
True,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,12,1783.89,1,0,0
False,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,17,8732.67,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,9,12563.23,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,172,243936.26,0,1,0
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,130,45137.4,0,0,1
False,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,13,1997.4,1,0,0
True,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,11,14147.32,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,84,81685.63,0,1,0
True,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,20,8344.41,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8,6560.57,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,171,113292.11,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,97,50726.86,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,5,1811.3,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,73,31461.8,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,153,69629.51,0,0,1
False,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,191,147783.31,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,17,14773.68,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,4,310.92,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,173,108605.15,0,1,0
False,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,61,55825.89,0,1,0
True,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,23,25017.26,0,1,0
False,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,20,7277.7499,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,53,11186.37,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,6,717.44,1,0,0
False,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,8,3374.32,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,61,37741.44,0,1,0
True,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,9,2543.04,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,182,77039.84,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,235,121487.61,0,0,1
True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,18,13751.4,0,1,0
True,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,66,54311.55,0,1,0
True,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,48,24504.97,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1599.5,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,25,4642.43,1,0,0
True,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,18,6497.76,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,138,379939.4,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,20,25295.86,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,682.1999900000001,0,0,1
True,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,54,31102.69,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,48,25527.57,0,0,1
False,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,13,4414.5,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,163.73,1,0,0
True,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,3,1614.86,0,0,1
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,5,1301.25,1,0,0
False,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,163,404255.46,0,1,0
True,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,72,39245.79,0,0,1
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,9,7095.3,0,1,0
True,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,19,19132.75,0,1,0
True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,196,130248.29,0,1,0
True,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,36,10561.22,1,0,0
True,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,232,42068.72,1,0,0
True,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,10,1548.81,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,51,22547.55,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,67.6,1,0,0
True,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,57,90948.62,0,1,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,72,76191.45,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,410.5,0,0,1
True,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,55,16674.64,1,0,0
True,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,38,23744.45,0,1,0
True,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,66,46534.31,0,1,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,27,16144.62,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,148,77877.05,0,0,1
False,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,12,2300.4,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,8,1285.9,1,0,0
True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,156,51944.79,1,0,0
False,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,53,130572.9,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,17,1710.79,1,0,0
True,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,131,75086.65,0,0,1
False,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,25,10468.85,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,2,226.76,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,131.8,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,24.950001,1,0,0
True,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,43,7568.16,1,0,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,118,41273.02,0,0,1
True,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,93,30067.94,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,86,109497.1,0,1,0
False,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,40,7886.83,1,0,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,127,45048.92,0,0,1
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6,4860.18,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,224,123156.03,0,0,1
True,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,122,20036.8,1,0,0
True,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,11,6771.32,0,1,0
True,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,185,163356.15,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,1630.31,0,1,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,93,57137.73,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,161,15822.74,1,0,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,131.03,1,0,0
True,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,235,102751.3,0,0,1
True,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,153,43272.18,1,0,0
True,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,306,111696.17,0,0,1
True,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,144,32661.2,1,0,0
True,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,36,8467.08,1,0,0
True,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,37,22886.06,0,1,0
False,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,37,17926.44,0,0,1
False,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,28,9798.3,0,0,1
True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,106,39129.87,0,0,1
False,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,47,40226.93,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,3,497.90000999999995,1,0,0
False,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,603.3399900000001,1,0,0
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,117,40479.18,0,0,1
False,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17,11014.77,0,1,0
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,35,22035.67,0,1,0
False,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,11,3758.52,0,0,1
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,26,7724.91,1,0,0
False,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,10,1354.99,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,289.09999,1,0,0
True,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,7,3487.4,0,0,1
True,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,154,69606.22,0,0,1
False,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,92,81060.67,0,1,0
True,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,395,177910.61,0,0,1
True,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,52,22378.68,0,0,1
True,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,72,18258.12,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,8,5086.82,0,1,0
True,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,116,118415.3,0,1,0
False,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,2,547.7,1,0,0
True,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,114,59628.78,0,0,1
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,173,75517.1,0,0,1
False,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,29,29375.52,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,190,233237.87,0,1,0
True,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,64,25142.14,0,0,1
True,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,141,21098.4,1,0,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,12,7802.75,0,1,0
True,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,92,74721.6,0,1,0
False,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,21,8392.08,0,0,1
False,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,8,3561.1,0,0,1
True,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,156,89040.21,0,0,1
True,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,104,28173.27,1,0,0
True,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,324,80432.02,1,0,0
True,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,17,31765.68,0,1,0
True,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,31,12533.94,0,0,1
True,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,18,11468.05,0,1,0
False,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5,1195.7,1,0,0
False,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,157,29080.04,1,0,0
True,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,31,15605.26,0,0,1
True,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,89,26328.17,1,0,0
